year,id_,marital,childs,age,degree,sex,happy,satjob,realrinc,ballot
2016,1450,divorced,5,61,high school,male,not too happy,very satisfied,2574,ballot c
2016,1451,married,3,53,less than high school,male,pretty happy,very satisfied,46800,ballot b
2016,1452,married,0,61,bachelor's,female,pretty happy,moderately satisfied,NA,ballot b
2016,1453,married,3,52,associate/junior college,female,pretty happy,very satisfied,7605,ballot c
2016,1454,married,5,37,high school,male,very happy,a little dissatisfied,21060,ballot b
2016,1455,never married,0,24,high school,female,pretty happy,very satisfied,17550,ballot a
2016,1456,separated,2,50,bachelor's,female,not too happy,very dissatisfied,NA,ballot b
2016,1457,married,1,28,high school,female,pretty happy,NA,11115,ballot a
2016,1458,divorced,0,30,high school,female,pretty happy,NA,NA,ballot c
2016,1459,married,7,36,high school,male,pretty happy,moderately satisfied,8775,ballot b
2016,1460,never married,0,24,bachelor's,male,pretty happy,very satisfied,NA,ballot b
2016,1461,divorced,3,63,high school,female,very happy,NA,7605,ballot a
2016,1462,never married,0,22,high school,male,pretty happy,moderately satisfied,4212,ballot b
2016,1463,never married,0,20,high school,male,pretty happy,very satisfied,2106,ballot c
2016,1464,never married,1,31,less than high school,female,not too happy,very satisfied,936,ballot b
2016,1465,never married,1,31,high school,female,pretty happy,very satisfied,9945,ballot c
2016,1466,divorced,3,74,high school,male,pretty happy,NA,NA,ballot c
2016,1467,divorced,5,83,less than high school,female,pretty happy,NA,NA,ballot b
2016,1469,never married,0,22,high school,male,pretty happy,very satisfied,8775,ballot b
2016,1470,married,6,63,high school,female,pretty happy,very satisfied,8775,ballot a
2016,1471,divorced,3,46,high school,male,pretty happy,NA,25740,ballot a
2016,1472,widowed,3,83,bachelor's,female,very happy,NA,NA,ballot a
2016,1473,married,4,38,bachelor's,female,very happy,very satisfied,NA,ballot b
2016,1474,married,5,80,associate/junior college,male,pretty happy,NA,NA,ballot a
2016,1475,married,2,58,high school,female,pretty happy,NA,NA,ballot c
2016,1476,married,0,52,high school,female,pretty happy,NA,6435,ballot a
2016,1477,married,2,31,high school,female,very happy,very satisfied,15210,ballot a
2016,1478,married,4,34,high school,male,very happy,moderately satisfied,21060,ballot c
2016,1479,married,1,31,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1480,married,2,63,high school,male,pretty happy,a little dissatisfied,NA,ballot b
2016,1481,never married,0,57,bachelor's,female,pretty happy,very satisfied,31590,ballot a
2016,1482,married,2,45,high school,male,pretty happy,moderately satisfied,38610,ballot b
2016,1483,married,2,60,less than high school,male,very happy,NA,21060,ballot a
2016,1484,married,2,67,high school,female,pretty happy,very satisfied,6435,ballot c
2016,1485,never married,0,63,high school,male,pretty happy,moderately satisfied,12870,ballot b
2016,1486,divorced,4,50,bachelor's,male,not too happy,very satisfied,17550,ballot c
2016,1487,married,2,29,less than high school,male,pretty happy,very satisfied,17550,ballot b
2016,1488,married,1,23,high school,female,not too happy,a little dissatisfied,NA,ballot a
2016,1489,married,5,59,high school,male,pretty happy,very satisfied,15210,ballot c
2016,1490,married,2,38,graduate,female,very happy,very satisfied,25740,ballot c
2016,1491,never married,0,32,bachelor's,female,very happy,moderately satisfied,31590,ballot b
2016,1492,never married,0,32,associate/junior college,male,pretty happy,NA,25740,ballot a
2016,1493,never married,0,48,high school,male,not too happy,NA,21060,ballot a
2016,1494,married,0,64,high school,female,pretty happy,moderately satisfied,12870,ballot c
2016,1495,never married,0,30,bachelor's,female,pretty happy,moderately satisfied,31590,ballot b
2016,1496,never married,1,25,high school,female,pretty happy,a little dissatisfied,3042,ballot a
2016,1497,divorced,4,48,high school,female,not too happy,moderately satisfied,NA,ballot c
2016,1498,married,2,29,less than high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,1499,never married,0,23,graduate,male,pretty happy,very satisfied,NA,ballot a
2016,1500,never married,0,44,high school,male,very happy,very satisfied,25740,ballot c
2016,1501,divorced,2,55,graduate,female,very happy,very satisfied,56160,ballot b
2016,1502,never married,0,25,bachelor's,male,very happy,very satisfied,21060,ballot c
2016,1503,married,2,59,bachelor's,male,pretty happy,NA,56160,ballot a
2016,1504,never married,1,60,bachelor's,male,very happy,very satisfied,38610,ballot b
2016,1505,married,1,53,bachelor's,female,pretty happy,moderately satisfied,8775,ballot a
2016,1506,never married,0,46,high school,male,pretty happy,very satisfied,NA,ballot c
2016,1507,married,3,86,high school,female,very happy,NA,NA,ballot c
2016,1508,never married,0,29,less than high school,female,pretty happy,moderately satisfied,NA,ballot c
2016,1509,widowed,2,70,high school,female,pretty happy,NA,NA,ballot b
2016,1510,divorced,3,50,bachelor's,female,very happy,very satisfied,25740,ballot c
2016,1511,widowed,5,79,bachelor's,female,very happy,NA,NA,ballot c
2016,1512,never married,0,29,bachelor's,male,pretty happy,moderately satisfied,11115,ballot b
2016,1513,divorced,4,50,high school,female,pretty happy,moderately satisfied,25740,ballot c
2016,1514,never married,0,61,bachelor's,male,not too happy,NA,NA,ballot c
2016,1515,never married,0,23,high school,female,not too happy,NA,NA,ballot b
2016,1516,never married,0,21,high school,female,very happy,NA,12870,ballot a
2016,1517,married,1,29,associate/junior college,female,very happy,NA,9945,ballot c
2016,1518,widowed,3,80,high school,female,pretty happy,NA,NA,ballot b
2016,1519,never married,0,25,high school,female,pretty happy,moderately satisfied,7605,ballot a
2016,1520,married,3,71,less than high school,female,not too happy,very satisfied,NA,ballot c
2016,1521,married,2,68,high school,female,very happy,NA,NA,ballot b
2016,1522,never married,0,55,high school,male,not too happy,NA,NA,ballot c
2016,1523,married,2,47,bachelor's,male,pretty happy,NA,31590,ballot a
2016,1524,divorced,4,64,associate/junior college,male,pretty happy,NA,NA,ballot b
2016,1525,never married,2,73,less than high school,female,not too happy,NA,NA,ballot a
2016,1526,divorced,2,80,high school,female,pretty happy,NA,NA,ballot c
2016,1527,divorced,1,57,associate/junior college,female,not too happy,moderately satisfied,NA,ballot b
2016,1528,never married,0,55,bachelor's,female,not too happy,NA,NA,ballot b
2016,1529,divorced,6,86,high school,female,pretty happy,NA,234,ballot a
2016,1530,never married,0,47,graduate,male,very happy,very satisfied,31590,ballot c
2016,1531,married,2,52,graduate,male,pretty happy,moderately satisfied,164382.03756,ballot a
2016,1532,separated,3,61,associate/junior college,female,pretty happy,NA,NA,ballot c
2016,1533,divorced,0,34,bachelor's,male,pretty happy,moderately satisfied,9945,ballot b
2016,1534,married,0,65,associate/junior college,male,pretty happy,NA,NA,ballot b
2016,1535,married,2,69,high school,female,pretty happy,moderately satisfied,2106,ballot b
2016,1536,never married,2,53,graduate,male,pretty happy,NA,31590,ballot a
2016,1537,never married,0,64,graduate,female,not too happy,very dissatisfied,17550,ballot c
2016,1538,divorced,2,68,bachelor's,male,pretty happy,very satisfied,74880,ballot b
2016,1539,widowed,3,66,associate/junior college,female,pretty happy,NA,NA,ballot a
2016,1540,never married,0,43,high school,male,not too happy,very satisfied,8775,ballot c
2016,1541,divorced,2,21,high school,female,not too happy,moderately satisfied,NA,ballot b
2016,1542,widowed,2,60,high school,female,very happy,very satisfied,8775,ballot c
2016,1543,never married,1,46,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1544,never married,0,23,associate/junior college,male,pretty happy,NA,3042,ballot a
2016,1545,never married,2,33,less than high school,male,not too happy,a little dissatisfied,NA,ballot b
2016,1546,divorced,2,66,graduate,male,very happy,NA,1638,ballot a
2016,1547,divorced,3,43,less than high school,female,pretty happy,moderately satisfied,4212,ballot c
2016,1548,separated,3,40,high school,female,not too happy,a little dissatisfied,234,ballot b
2016,1549,married,0,59,bachelor's,female,very happy,moderately satisfied,21060,ballot c
2016,1550,divorced,1,66,high school,male,not too happy,NA,NA,ballot b
2016,1551,separated,4,42,graduate,female,pretty happy,very satisfied,NA,ballot b
2016,1552,married,1,54,bachelor's,male,pretty happy,very satisfied,15210,ballot b
2016,1553,never married,0,24,high school,male,pretty happy,a little dissatisfied,6435,ballot a
2016,1554,never married,1,36,associate/junior college,female,not too happy,moderately satisfied,NA,ballot c
2016,1555,never married,0,52,high school,male,pretty happy,a little dissatisfied,5265,ballot b
2016,1556,never married,1,26,high school,male,pretty happy,NA,3042,ballot a
2016,1557,divorced,0,64,high school,female,not too happy,moderately satisfied,3510,ballot c
2016,1558,married,3,77,high school,male,pretty happy,NA,NA,ballot b
2016,1560,divorced,3,58,bachelor's,male,pretty happy,NA,31590,ballot a
2016,1561,never married,0,76,bachelor's,female,pretty happy,NA,NA,ballot c
2016,1562,widowed,5,68,bachelor's,male,not too happy,very satisfied,2574,ballot a
2016,1563,widowed,2,NA,high school,female,pretty happy,NA,NA,ballot c
2016,1564,never married,0,20,high school,female,pretty happy,moderately satisfied,2106,ballot b
2016,1565,married,2,63,high school,female,pretty happy,NA,31590,ballot a
2016,1566,never married,0,57,associate/junior college,female,pretty happy,moderately satisfied,NA,ballot c
2016,1567,divorced,4,66,high school,female,pretty happy,NA,NA,ballot a
2016,1568,widowed,1,63,graduate,female,pretty happy,very satisfied,38610,ballot c
2016,1569,divorced,2,75,graduate,male,very happy,NA,NA,ballot a
2016,1570,widowed,1,66,graduate,female,pretty happy,very satisfied,234,ballot c
2016,1571,married,2,53,bachelor's,male,pretty happy,moderately satisfied,31590,ballot b
2016,1572,married,1,49,graduate,female,pretty happy,moderately satisfied,38610,ballot a
2016,1573,married,1,57,graduate,male,very happy,moderately satisfied,46800,ballot c
2016,1574,divorced,2,41,high school,female,very happy,very satisfied,21060,ballot c
2016,1575,never married,0,42,graduate,female,pretty happy,moderately satisfied,31590,ballot a
2016,1576,married,0,38,bachelor's,male,pretty happy,a little dissatisfied,25740,ballot c
2016,1577,married,4,34,high school,male,pretty happy,NA,NA,ballot c
2016,1578,widowed,2,72,less than high school,male,not too happy,NA,NA,ballot b
2016,1579,married,3,39,high school,female,not too happy,very satisfied,2574,ballot c
2016,1580,divorced,2,38,less than high school,female,pretty happy,NA,8775,ballot a
2016,1581,separated,3,55,high school,male,pretty happy,very satisfied,17550,ballot a
2016,1582,married,4,85,graduate,male,pretty happy,NA,NA,ballot a
2016,1583,never married,0,32,high school,male,pretty happy,moderately satisfied,6435,ballot c
2016,1584,married,3,42,bachelor's,female,pretty happy,very satisfied,NA,ballot b
2016,1585,never married,0,35,high school,male,pretty happy,very satisfied,25740,ballot a
2016,1586,never married,0,33,less than high school,female,not too happy,NA,NA,ballot b
2016,1587,married,2,32,high school,female,not too happy,moderately satisfied,9945,ballot c
2016,1588,never married,0,67,graduate,female,pretty happy,very satisfied,7605,ballot c
2016,1589,never married,0,28,high school,male,pretty happy,very satisfied,15210,ballot b
2016,1590,married,7,59,associate/junior college,female,very happy,NA,15210,ballot a
2016,1591,married,1,57,high school,male,pretty happy,NA,17550,ballot c
2016,1592,never married,1,51,high school,male,pretty happy,NA,NA,ballot b
2016,1593,divorced,2,66,high school,female,very happy,NA,21060,ballot a
2016,1594,married,1,35,high school,male,pretty happy,moderately satisfied,21060,ballot c
2016,1595,married,1,28,bachelor's,female,pretty happy,moderately satisfied,NA,ballot c
2016,1596,married,2,52,graduate,female,pretty happy,moderately satisfied,38610,ballot c
2016,1597,widowed,2,NA,high school,male,not too happy,NA,NA,ballot c
2016,1598,widowed,3,69,high school,female,pretty happy,NA,NA,ballot a
2016,1599,divorced,2,55,high school,male,pretty happy,very satisfied,NA,ballot c
2016,1600,married,3,48,high school,male,very happy,NA,31590,ballot a
2016,1601,married,2,67,high school,female,very happy,NA,NA,ballot c
2016,1602,married,3,36,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1603,divorced,2,66,high school,female,very happy,very satisfied,15210,ballot c
2016,1604,never married,1,31,high school,female,pretty happy,moderately satisfied,NA,ballot a
2016,1605,never married,2,57,high school,female,pretty happy,a little dissatisfied,936,ballot c
2016,1606,divorced,0,48,high school,female,not too happy,NA,NA,ballot c
2016,1607,divorced,3,35,high school,female,pretty happy,a little dissatisfied,5265,ballot b
2016,1608,divorced,1,59,high school,female,not too happy,a little dissatisfied,NA,ballot c
2016,1609,never married,3,59,less than high school,male,not too happy,NA,NA,ballot c
2016,1610,married,3,35,high school,female,very happy,a little dissatisfied,5265,ballot b
2016,1611,divorced,3,52,high school,female,pretty happy,a little dissatisfied,NA,ballot b
2016,1612,divorced,2,37,high school,male,pretty happy,very satisfied,21060,ballot c
2016,1613,never married,0,35,high school,male,very happy,NA,NA,ballot a
2016,1614,married,2,61,high school,male,pretty happy,a little dissatisfied,NA,ballot b
2016,1615,divorced,1,67,high school,female,pretty happy,moderately satisfied,6435,ballot c
2016,1616,widowed,3,80,high school,female,pretty happy,NA,NA,ballot b
2016,1617,married,1,30,high school,male,pretty happy,very satisfied,25740,ballot c
2016,1618,divorced,0,56,graduate,female,very happy,very satisfied,31590,ballot b
2016,1619,never married,0,20,high school,male,pretty happy,NA,11115,ballot b
2016,1620,married,2,53,bachelor's,female,pretty happy,very satisfied,8775,ballot c
2016,1621,never married,0,31,graduate,female,pretty happy,moderately satisfied,NA,ballot b
2016,1622,widowed,2,51,high school,female,very happy,very satisfied,12870,ballot c
2016,1623,married,3,29,high school,female,very happy,very satisfied,NA,ballot b
2016,1624,married,3,80,high school,male,very happy,NA,NA,ballot a
2016,1625,divorced,2,67,bachelor's,female,pretty happy,very satisfied,NA,ballot c
2016,1626,married,0,61,bachelor's,female,very happy,NA,NA,ballot c
2016,1627,married,5,58,high school,female,very happy,very satisfied,NA,ballot c
2016,1628,never married,0,19,high school,female,very happy,moderately satisfied,1638,ballot b
2016,1629,never married,0,19,less than high school,female,pretty happy,NA,936,ballot b
2016,1630,never married,0,25,high school,male,pretty happy,moderately satisfied,11115,ballot a
2016,1631,married,4,34,high school,female,pretty happy,NA,NA,ballot a
2016,1632,divorced,5,37,high school,female,not too happy,very satisfied,38610,ballot c
2016,1633,married,4,78,high school,male,pretty happy,NA,NA,ballot b
2016,1634,never married,0,62,high school,male,pretty happy,NA,NA,ballot c
2016,1635,divorced,2,30,associate/junior college,female,pretty happy,very satisfied,3510,ballot b
2016,1636,divorced,2,65,less than high school,female,pretty happy,NA,NA,ballot b
2016,1637,divorced,1,45,graduate,female,pretty happy,moderately satisfied,21060,ballot b
2016,1638,never married,0,65,high school,male,very happy,NA,NA,ballot a
2016,1639,widowed,3,68,less than high school,female,pretty happy,NA,NA,ballot c
2016,1640,married,1,37,high school,male,pretty happy,moderately satisfied,21060,ballot b
2016,1641,married,2,63,less than high school,male,pretty happy,NA,NA,ballot c
2016,1642,married,2,59,less than high school,male,very happy,very satisfied,25740,ballot b
2016,1643,married,2,80,bachelor's,male,very happy,NA,NA,ballot a
2016,1644,never married,1,29,associate/junior college,female,very happy,very satisfied,17550,ballot a
2016,1645,married,2,57,high school,female,pretty happy,very satisfied,7605,ballot b
2016,1646,married,3,73,graduate,female,pretty happy,NA,NA,ballot b
2016,1647,married,3,75,high school,male,very happy,NA,NA,ballot a
2016,1648,divorced,2,74,high school,male,not too happy,NA,NA,ballot c
2016,1649,married,3,86,high school,female,pretty happy,NA,NA,ballot a
2016,1650,married,2,81,high school,female,pretty happy,NA,NA,ballot a
2016,1651,married,3,69,less than high school,female,very happy,very satisfied,5265,ballot c
2016,1652,widowed,2,59,high school,female,not too happy,NA,NA,ballot b
2016,1653,married,3,59,high school,male,pretty happy,NA,NA,ballot c
2016,1654,married,5,68,high school,male,pretty happy,NA,5265,ballot a
2016,1655,divorced,2,28,bachelor's,female,very happy,very satisfied,21060,ballot c
2016,1656,divorced,2,62,high school,male,not too happy,NA,NA,ballot b
2016,1657,married,0,30,high school,female,very happy,very satisfied,NA,ballot a
2016,1658,never married,2,30,associate/junior college,female,not too happy,moderately satisfied,9945,ballot c
2016,1659,divorced,2,52,high school,male,not too happy,NA,NA,ballot b
2016,1660,married,3,50,graduate,female,pretty happy,moderately satisfied,NA,ballot a
2016,1661,married,1,62,high school,male,pretty happy,NA,NA,ballot b
2016,1662,married,1,46,bachelor's,female,pretty happy,moderately satisfied,5265,ballot a
2016,1663,married,2,43,high school,female,pretty happy,moderately satisfied,17550,ballot a
2016,1664,never married,0,27,bachelor's,male,very happy,very satisfied,15210,ballot c
2016,1665,married,3,36,bachelor's,male,pretty happy,moderately satisfied,21060,ballot b
2016,1666,never married,0,26,high school,male,very happy,moderately satisfied,NA,ballot c
2016,1667,married,3,50,graduate,female,pretty happy,NA,6435,ballot a
2016,1668,never married,0,23,high school,male,not too happy,NA,NA,ballot c
2016,1669,married,0,27,bachelor's,male,very happy,very satisfied,NA,ballot c
2016,1670,never married,0,21,high school,female,pretty happy,very satisfied,5265,ballot b
2016,1671,never married,0,23,bachelor's,female,not too happy,very dissatisfied,2574,ballot c
2016,1672,divorced,2,67,graduate,female,pretty happy,moderately satisfied,9945,ballot b
2016,1673,married,0,36,bachelor's,female,not too happy,a little dissatisfied,NA,ballot a
2016,1674,never married,0,28,associate/junior college,male,pretty happy,NA,NA,ballot c
2016,1675,divorced,0,39,high school,female,pretty happy,NA,15210,ballot a
2016,1676,separated,1,47,bachelor's,female,not too happy,moderately satisfied,9945,ballot c
2016,1677,divorced,1,30,less than high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,1678,never married,1,52,graduate,male,pretty happy,very satisfied,31590,ballot c
2016,1679,married,1,60,less than high school,female,very happy,very satisfied,9945,ballot a
2016,1680,never married,0,66,graduate,male,pretty happy,NA,7605,ballot c
2016,1681,married,1,60,less than high school,male,very happy,very satisfied,2106,ballot b
2016,1682,never married,0,31,associate/junior college,female,not too happy,NA,2574,ballot a
2016,1683,married,2,68,bachelor's,female,very happy,NA,25740,ballot a
2016,1684,married,2,66,less than high school,male,very happy,NA,NA,ballot c
2016,1685,separated,1,38,bachelor's,male,pretty happy,very satisfied,17550,ballot b
2016,1686,divorced,6,81,high school,male,very happy,NA,4212,ballot a
2016,1687,married,1,56,high school,female,pretty happy,very satisfied,15210,ballot c
2016,1688,divorced,1,42,high school,male,pretty happy,moderately satisfied,15210,ballot b
2016,1689,widowed,2,73,high school,female,pretty happy,NA,NA,ballot b
2016,1690,never married,0,24,high school,female,not too happy,moderately satisfied,NA,ballot c
2016,1691,never married,0,26,high school,female,pretty happy,moderately satisfied,NA,ballot a
2016,1692,divorced,2,50,bachelor's,female,pretty happy,NA,17550,ballot a
2016,1693,never married,0,19,associate/junior college,female,pretty happy,NA,NA,ballot c
2016,1694,never married,1,31,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1695,widowed,5,74,less than high school,female,pretty happy,NA,NA,ballot a
2016,1696,divorced,2,60,high school,female,pretty happy,moderately satisfied,31590,ballot b
2016,1697,widowed,2,84,high school,female,pretty happy,NA,NA,ballot a
2016,1698,never married,2,33,high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,1699,married,3,40,less than high school,female,pretty happy,moderately satisfied,NA,ballot c
2016,1700,married,4,59,bachelor's,female,very happy,very satisfied,12870,ballot c
2016,1701,never married,0,19,less than high school,male,very happy,NA,NA,ballot b
2016,1702,divorced,2,61,high school,male,very happy,NA,NA,ballot a
2016,1703,divorced,1,48,less than high school,female,pretty happy,very dissatisfied,25740,ballot c
2016,1704,divorced,3,54,high school,female,pretty happy,NA,15210,ballot a
2016,1705,married,3,41,graduate,female,pretty happy,very satisfied,25740,ballot c
2016,1706,married,3,34,bachelor's,male,pretty happy,very satisfied,21060,ballot a
2016,1707,never married,1,19,high school,female,pretty happy,NA,NA,ballot b
2016,1708,divorced,2,51,less than high school,male,not too happy,NA,NA,ballot a
2016,1709,married,0,32,associate/junior college,female,pretty happy,very satisfied,12870,ballot b
2016,1710,married,2,64,associate/junior college,male,very happy,NA,15210,ballot a
2016,1711,divorced,3,41,high school,male,very happy,moderately satisfied,46800,ballot b
2016,1712,divorced,0,80,high school,female,not too happy,NA,NA,ballot c
2016,1713,separated,3,36,high school,female,pretty happy,NA,NA,ballot a
2016,1714,never married,0,28,high school,male,very happy,moderately satisfied,15210,ballot b
2016,1715,married,2,41,bachelor's,female,very happy,very satisfied,1638,ballot c
2016,1716,divorced,0,46,high school,male,pretty happy,a little dissatisfied,NA,ballot b
2016,1717,divorced,1,45,bachelor's,female,pretty happy,NA,21060,ballot a
2016,1718,never married,3,35,high school,female,pretty happy,moderately satisfied,15210,ballot c
2016,1719,married,5,51,high school,female,not too happy,very satisfied,NA,ballot c
2016,1720,widowed,1,76,less than high school,male,pretty happy,NA,NA,ballot a
2016,1721,never married,1,26,high school,female,not too happy,very satisfied,3510,ballot c
2016,1722,never married,2,31,high school,female,not too happy,very satisfied,936,ballot a
2016,1723,separated,2,62,high school,male,pretty happy,very satisfied,11115,ballot b
2016,1724,never married,0,19,high school,male,not too happy,NA,936,ballot c
2016,1725,never married,0,18,high school,female,pretty happy,moderately satisfied,NA,ballot b
2016,1726,never married,1,55,associate/junior college,female,pretty happy,very satisfied,15210,ballot c
2016,1727,divorced,2,52,high school,female,pretty happy,NA,NA,ballot a
2016,1728,married,4,59,high school,male,very happy,NA,NA,ballot b
2016,1729,divorced,2,67,bachelor's,female,pretty happy,NA,NA,ballot a
2016,1730,married,0,31,associate/junior college,female,very happy,very satisfied,7605,ballot c
2016,1731,never married,0,58,high school,male,very happy,NA,NA,ballot b
2016,1732,widowed,1,58,high school,male,not too happy,very satisfied,NA,ballot c
2016,1733,married,7,83,less than high school,female,very happy,NA,NA,ballot a
2016,1734,widowed,4,76,associate/junior college,female,pretty happy,NA,NA,ballot c
2016,1735,married,2,27,high school,female,not too happy,very dissatisfied,12870,ballot b
2016,1736,married,2,72,less than high school,male,pretty happy,NA,21060,ballot b
2016,1737,married,2,58,high school,female,pretty happy,very satisfied,17550,ballot a
2016,1738,never married,0,19,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,1739,married,1,69,graduate,female,very happy,NA,NA,ballot c
2016,1740,married,0,52,bachelor's,female,very happy,very satisfied,17550,ballot b
2016,1741,divorced,1,65,high school,female,pretty happy,NA,NA,ballot c
2016,1742,married,0,63,high school,male,pretty happy,NA,5265,ballot b
2016,1743,married,2,49,high school,male,pretty happy,very satisfied,9945,ballot a
2016,1744,married,3,76,high school,male,very happy,NA,NA,ballot c
2016,1745,married,4,65,less than high school,male,pretty happy,very satisfied,11115,ballot b
2016,1746,never married,0,28,bachelor's,male,very happy,very satisfied,31590,ballot a
2016,1747,widowed,3,82,high school,female,pretty happy,NA,NA,ballot b
2016,1748,never married,0,49,high school,male,pretty happy,moderately satisfied,17550,ballot b
2016,1749,never married,1,33,bachelor's,male,pretty happy,very satisfied,11115,ballot c
2016,1750,divorced,0,60,high school,male,not too happy,very satisfied,2106,ballot b
2016,1751,widowed,2,69,high school,female,very happy,NA,NA,ballot a
2016,1752,separated,6,39,high school,female,not too happy,moderately satisfied,4212,ballot c
2016,1753,never married,4,37,graduate,female,pretty happy,NA,12870,ballot a
2016,1754,never married,1,44,high school,female,not too happy,very satisfied,15210,ballot c
2016,1755,divorced,3,36,associate/junior college,female,pretty happy,very satisfied,38610,ballot c
2016,1756,never married,7,43,associate/junior college,male,pretty happy,NA,NA,ballot c
2016,1757,divorced,0,44,high school,male,very happy,NA,2574,ballot a
2016,1758,never married,0,66,graduate,female,pretty happy,moderately satisfied,1638,ballot a
2016,1759,separated,1,75,less than high school,female,not too happy,NA,NA,ballot a
2016,1760,widowed,2,73,high school,female,pretty happy,NA,NA,ballot c
2016,1761,divorced,2,61,less than high school,male,not too happy,NA,936,ballot b
2016,1762,never married,1,58,less than high school,male,pretty happy,NA,NA,ballot b
2016,1763,separated,1,37,associate/junior college,female,pretty happy,very satisfied,NA,ballot a
2016,1764,married,8,30,high school,male,very happy,very satisfied,9945,ballot c
2016,1765,divorced,2,44,high school,female,pretty happy,a little dissatisfied,NA,ballot b
2016,1766,married,1,48,high school,male,pretty happy,very satisfied,9945,ballot c
2016,1767,divorced,4,57,high school,female,not too happy,NA,NA,ballot b
2016,1768,divorced,2,47,high school,male,not too happy,moderately satisfied,25740,ballot c
2016,1769,divorced,8,67,high school,male,not too happy,NA,NA,ballot c
2016,1770,married,1,70,less than high school,female,very happy,NA,NA,ballot a
2016,1771,widowed,2,69,bachelor's,female,pretty happy,NA,NA,ballot c
2016,1772,divorced,4,38,associate/junior college,female,pretty happy,very satisfied,NA,ballot b
2016,1773,never married,0,25,bachelor's,female,pretty happy,very satisfied,NA,ballot c
2016,1774,never married,1,39,associate/junior college,female,pretty happy,NA,25740,ballot a
2016,1775,never married,0,55,high school,female,very happy,very satisfied,17550,ballot b
2016,1776,never married,0,27,associate/junior college,male,pretty happy,a little dissatisfied,NA,ballot a
2016,1777,never married,0,21,high school,female,pretty happy,moderately satisfied,6435,ballot c
2016,1778,divorced,3,59,high school,female,pretty happy,NA,NA,ballot b
2016,1779,divorced,3,61,bachelor's,female,not too happy,NA,4212,ballot a
2016,1780,divorced,1,58,high school,female,not too happy,moderately satisfied,9945,ballot c
2016,1781,never married,0,52,bachelor's,male,pretty happy,moderately satisfied,21060,ballot c
2016,1782,widowed,1,61,graduate,female,very happy,NA,NA,ballot a
2016,1783,married,1,63,graduate,female,very happy,NA,31590,ballot c
2016,1784,married,4,86,graduate,male,pretty happy,NA,NA,ballot b
2016,1785,married,3,82,associate/junior college,female,pretty happy,very satisfied,NA,ballot a
2016,1786,never married,1,32,high school,male,pretty happy,very satisfied,12870,ballot b
2016,1787,married,5,50,high school,male,pretty happy,NA,17550,ballot a
2016,1788,divorced,2,55,high school,female,pretty happy,very satisfied,NA,ballot c
2016,1789,married,4,38,high school,male,pretty happy,moderately satisfied,7605,ballot b
2016,1790,divorced,2,39,high school,female,pretty happy,moderately satisfied,4212,ballot b
2016,1791,never married,0,19,high school,male,very happy,NA,5265,ballot c
2016,1792,never married,1,45,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1793,never married,2,23,high school,male,pretty happy,a little dissatisfied,7605,ballot b
2016,1794,never married,0,73,graduate,female,pretty happy,NA,NA,ballot a
2016,1795,divorced,NA,50,high school,female,not too happy,moderately satisfied,NA,ballot c
2016,1796,married,1,67,bachelor's,female,very happy,NA,NA,ballot b
2016,1797,never married,0,37,high school,female,not too happy,a little dissatisfied,NA,ballot b
2016,1798,never married,0,40,high school,female,very happy,very satisfied,21060,ballot a
2016,1799,never married,0,41,bachelor's,male,pretty happy,very satisfied,21060,ballot c
2016,1800,married,2,65,bachelor's,male,very happy,NA,NA,ballot a
2016,1801,married,1,57,high school,male,very happy,NA,31590,ballot a
2016,1802,married,2,37,bachelor's,male,very happy,very satisfied,164382.03756,ballot b
2016,1803,divorced,2,86,bachelor's,male,very happy,NA,NA,ballot c
2016,1804,married,2,67,high school,female,pretty happy,very satisfied,7605,ballot c
2016,1805,married,3,80,high school,male,very happy,NA,NA,ballot b
2016,1806,married,0,49,high school,female,pretty happy,NA,NA,ballot b
2016,1807,married,0,32,bachelor's,male,pretty happy,moderately satisfied,38610,ballot c
2016,1808,married,0,33,graduate,female,very happy,very satisfied,38610,ballot b
2016,1809,divorced,2,56,high school,female,not too happy,very dissatisfied,NA,ballot c
2016,1810,divorced,1,61,bachelor's,female,very happy,very satisfied,46800,ballot a
2016,1811,divorced,2,80,bachelor's,male,very happy,NA,NA,ballot b
2016,1812,divorced,2,48,associate/junior college,male,not too happy,very satisfied,31590,ballot c
2016,1813,divorced,3,65,high school,male,pretty happy,very satisfied,17550,ballot c
2016,1814,married,2,61,high school,male,pretty happy,moderately satisfied,38610,ballot b
2016,1815,married,2,73,high school,female,pretty happy,NA,NA,ballot c
2016,1816,married,3,57,high school,male,pretty happy,very satisfied,31590,ballot b
2016,1817,married,2,71,high school,female,very happy,very satisfied,NA,ballot a
2016,1818,divorced,2,58,high school,female,pretty happy,NA,7605,ballot b
2016,1819,widowed,3,78,high school,male,very happy,NA,12870,ballot c
2016,1820,widowed,2,74,graduate,male,very happy,NA,NA,ballot a
